Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompaniesRotation,PercYearsCurrManager,PercYearsLastPromotion,PercYearsCurrentRole,MonthlyIncome_cat_encode,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Gender_Male,Department_Research & Development,Attrition_Yes,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
43,21,3,4,3,1,4,7,4,1,1,8,1,3,3,2,1,2,1.1428571428571428,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
43,8,4,3,3,2,3,4,3,4,0,8,3,3,5,2,0,2,2.0,0.4,0.0,0.4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,4,2,2,2,2,4,1,3,2,0,5,3,3,5,4,1,3,5.0,0.6,0.2,0.8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
37,25,5,2,3,2,3,3,3,1,2,15,2,3,13,9,7,7,5.0,0.5384615384615384,0.7692307692307693,0.8461538461538461,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
31,1,2,4,2,1,1,1,3,3,1,4,3,3,4,2,3,2,4.0,0.5,0.75,0.5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
39,1,1,2,3,5,3,1,3,3,1,21,3,3,15,8,1,6,10.0,0.2857142857142857,0.047619047619047616,0.38095238095238093,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
56,6,3,3,4,4,1,7,3,4,2,23,1,2,7,7,7,7,4.0,1.0,1.0,1.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
30,12,3,2,3,2,3,0,3,2,0,6,5,3,5,4,4,4,0.0,0.8,0.8,0.8,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41,1,3,2,4,3,1,1,3,3,1,10,2,3,10,7,0,7,10.0,0.7,0.0,0.7,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
28,17,2,3,3,2,1,1,3,4,1,10,2,3,10,0,1,8,10.0,0.8,0.1,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
25,3,3,1,3,1,1,5,3,3,1,6,5,3,2,2,0,2,1.2,1.0,0.0,1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
52,3,3,4,2,3,3,2,3,3,0,23,4,3,5,4,0,4,10.0,0.8,0.0,0.8,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
45,10,2,1,3,1,4,3,4,4,2,8,3,2,2,2,0,2,2.6666666666666665,1.0,0.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
52,4,2,4,3,4,4,2,3,4,0,23,2,1,5,2,1,4,10.0,0.8,0.2,0.4,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
42,29,2,1,3,2,3,2,3,2,1,19,3,3,5,4,0,2,9.5,0.4,0.0,0.8,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
30,2,3,3,1,2,4,2,4,3,0,11,2,3,5,4,0,2,5.5,0.4,0.0,0.8,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
60,7,3,1,3,5,1,5,3,4,0,23,5,1,15,8,7,9,6.6,0.3448275862068966,0.3793103448275862,0.27586206896551724,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
46,18,3,3,3,2,3,2,3,3,1,19,5,2,10,7,0,8,9.5,0.8,0.0,0.7,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
42,28,4,4,2,2,4,0,3,4,2,7,4,4,6,5,0,4,0.0,0.6666666666666666,0.0,0.8333333333333334,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24,1,1,1,3,1,2,1,3,2,0,6,4,3,5,3,1,4,6.0,0.8,0.2,0.6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
34,6,2,4,1,1,3,0,3,4,1,3,3,2,2,2,1,0,0.0,0.0,0.5,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38,2,2,4,3,1,4,1,4,3,1,1,3,3,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
40,2,4,3,3,5,3,0,3,4,0,21,2,3,15,9,1,9,0.0,0.6,0.05,0.75,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,23,3,1,3,1,4,1,4,2,2,3,3,1,3,2,0,2,3.0,0.6666666666666666,0.0,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
30,3,3,3,3,1,4,4,3,3,1,9,3,1,5,3,1,4,2.25,0.8,0.2,0.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
29,3,4,2,2,3,3,1,3,3,0,10,2,3,10,2,0,7,10.0,0.7,0.0,0.2,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
29,25,5,3,2,1,2,5,3,2,0,6,2,4,2,2,1,1,1.2,0.5,0.5,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
19,2,2,1,2,1,4,1,3,3,0,1,3,4,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0
30,22,4,3,3,3,1,0,3,3,0,10,3,3,9,8,7,8,0.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
57,29,3,1,2,4,4,3,3,3,1,23,3,2,1,0,0,0,10.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50,29,4,2,2,4,3,0,3,2,1,23,2,3,15,9,7,7,0.0,0.25925925925925924,0.5555555555555556,0.37037037037037035,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
30,2,3,3,3,1,4,0,3,3,0,12,2,2,11,7,6,7,0.0,0.6363636363636364,0.5454545454545454,0.6363636363636364,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
60,28,3,3,2,3,1,4,3,4,0,22,5,4,15,9,7,9,5.5,0.6111111111111112,0.7222222222222222,0.7222222222222222,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
47,2,2,1,3,2,4,5,3,3,2,20,2,3,5,0,0,4,4.0,0.8,0.0,0.0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46,2,3,1,3,4,3,6,3,3,0,23,2,1,3,2,0,1,4.333333333333333,0.3333333333333333,0.0,0.6666666666666666,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
35,22,3,4,1,1,3,0,3,3,0,6,2,3,5,4,4,3,0.0,0.6,0.8,0.8,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
54,8,4,3,3,2,3,7,3,3,0,19,3,3,1,0,0,0,2.7142857142857144,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
34,2,4,4,2,1,3,3,3,3,1,14,3,3,7,3,5,7,4.666666666666667,1.0,0.7142857142857143,0.42857142857142855,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
46,10,3,3,2,3,4,2,3,3,1,15,3,3,3,2,1,2,7.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
31,9,1,3,3,3,2,1,4,4,1,13,5,4,13,8,0,8,10.0,0.6153846153846154,0.0,0.6153846153846154,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
33,15,1,2,3,3,3,7,3,4,0,15,2,4,7,6,7,7,2.142857142857143,1.0,1.0,0.8571428571428571,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1
33,10,1,1,1,1,4,7,3,1,2,8,2,3,4,3,1,3,1.1428571428571428,0.75,0.25,0.75,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
30,7,1,4,3,1,2,0,3,1,0,4,3,3,3,2,1,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
35,16,3,4,3,3,3,4,3,3,0,10,2,3,8,7,0,0,2.5,0.0,0.0,0.875,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
31,20,3,1,3,3,3,3,3,1,0,12,2,3,1,0,0,0,4.0,0.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
34,23,3,2,3,3,1,7,3,3,2,11,2,3,3,2,0,2,1.2222222222222223,0.6666666666666666,0.0,0.6666666666666666,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
42,5,2,2,3,1,3,4,3,4,1,8,4,3,2,2,2,0,2.0,0.0,1.0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
36,10,4,2,3,3,4,1,3,4,0,10,3,2,10,3,7,7,10.0,0.7,0.9,0.3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
22,4,1,3,2,1,3,5,3,3,0,4,3,3,2,2,1,2,0.8,1.0,0.5,1.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
48,2,5,2,3,2,4,2,3,1,1,14,2,3,9,7,6,7,7.0,0.7777777777777778,0.6666666666666666,0.7777777777777778,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
55,18,5,1,3,4,2,3,4,4,0,23,2,3,10,9,7,7,10.0,0.7,0.7,0.9,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41,10,2,4,3,2,4,7,3,4,0,16,3,3,14,3,1,9,2.2857142857142856,0.7142857142857143,0.07142857142857142,0.21428571428571427,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
35,1,3,2,3,2,3,7,3,3,0,15,2,3,11,9,6,9,1.6666666666666667,0.8181818181818182,0.5454545454545454,0.8181818181818182,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
40,6,3,2,3,4,3,7,3,3,0,22,3,3,15,6,5,9,3.142857142857143,0.65,0.25,0.3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
39,8,1,3,3,1,3,1,3,1,1,8,3,3,8,3,0,7,8.0,0.875,0.0,0.375,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
31,2,1,2,3,2,4,4,3,3,0,10,2,4,6,5,0,5,2.5,0.8333333333333334,0.0,0.8333333333333334,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
42,24,3,4,3,3,1,1,4,4,1,10,5,2,10,9,5,8,10.0,0.8,0.5,0.9,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
45,2,3,4,3,2,2,0,3,2,1,9,3,4,8,7,3,7,0.0,0.875,0.375,0.875,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
26,17,4,2,3,1,3,0,3,2,1,8,2,2,7,7,1,0,0.0,0.0,0.14285714285714285,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
29,19,3,4,3,2,4,4,3,2,2,8,2,4,3,2,1,2,2.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
33,1,5,1,4,4,3,4,3,3,1,10,2,3,6,1,0,5,2.5,0.8333333333333334,0.0,0.16666666666666666,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31,7,3,3,2,3,4,7,4,3,1,10,3,2,5,4,0,1,1.1111111111111112,0.2,0.0,0.8,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18,5,3,2,3,1,2,1,3,4,0,1,3,3,1,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
40,28,3,3,1,3,1,3,3,3,1,20,2,3,1,0,0,1,6.666666666666667,1.0,0.0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
41,2,4,1,2,2,3,2,3,1,0,10,3,3,8,7,0,7,5.0,0.875,0.0,0.875,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
26,29,2,1,3,2,3,5,3,1,2,8,5,3,1,0,0,0,1.6,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
35,1,3,1,3,2,3,1,3,4,0,5,3,3,5,4,0,3,5.0,0.6,0.0,0.8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,21,4,4,4,2,4,1,3,4,0,10,3,3,10,7,5,7,10.0,0.7,0.5,0.7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
26,24,3,3,1,1,4,1,3,2,0,1,3,1,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1
37,1,3,2,3,3,4,4,3,4,0,12,3,4,6,5,1,2,3.0,0.3333333333333333,0.16666666666666666,0.8333333333333334,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
46,18,1,1,3,3,3,5,3,4,0,23,3,2,2,2,1,2,5.6,1.0,0.5,1.0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,2,5,2,3,4,1,7,3,2,1,22,2,3,15,9,7,8,3.142857142857143,0.4444444444444444,0.6111111111111112,0.8888888888888888,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37,9,4,1,3,3,2,1,3,4,1,9,5,3,9,5,7,7,9.0,0.7777777777777778,0.7777777777777778,0.5555555555555556,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
52,6,2,4,3,2,1,3,3,2,2,18,3,3,10,9,6,9,6.0,0.9,0.6,0.9,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
32,11,4,4,4,2,3,7,3,4,0,6,2,3,4,2,1,2,0.75,0.5,0.25,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
24,24,3,4,3,1,4,0,3,3,2,3,3,3,2,2,2,1,0.0,0.5,1.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
38,10,3,3,3,2,3,3,3,3,1,18,4,3,1,0,0,0,6.0,0.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37,1,4,2,3,2,2,6,3,2,1,8,2,2,6,5,4,3,1.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
49,18,4,4,2,5,3,1,3,3,1,23,5,3,15,9,0,9,10.0,0.2903225806451613,0.0,0.2903225806451613,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
24,23,3,2,4,1,4,1,3,2,2,6,3,3,6,5,1,4,6.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
26,28,2,1,3,2,2,1,4,4,2,6,5,4,5,3,1,4,6.0,0.8,0.2,0.6,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
24,17,2,4,2,1,2,1,4,4,1,1,2,3,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
50,3,3,1,3,5,2,1,3,3,1,23,2,3,15,5,7,7,10.0,0.21875,0.3125,0.15625,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
25,13,1,2,3,1,3,1,3,3,0,7,1,3,7,4,0,6,7.0,0.8571428571428571,0.0,0.5714285714285714,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
24,7,3,1,3,1,3,1,3,4,1,6,4,3,6,3,1,2,6.0,0.3333333333333333,0.16666666666666666,0.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
30,12,4,2,2,1,1,1,3,3,1,1,2,4,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
34,1,2,2,2,1,4,1,3,4,1,6,3,3,6,5,1,3,6.0,0.5,0.16666666666666666,0.8333333333333334,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
31,13,4,2,3,2,1,2,3,3,0,9,2,1,3,1,1,2,4.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
35,25,2,1,2,2,4,4,3,4,0,9,3,3,3,2,0,2,2.25,0.6666666666666666,0.0,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
31,6,4,1,4,2,4,4,4,4,2,13,4,4,7,7,5,7,3.25,1.0,0.7142857142857143,1.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
27,6,4,1,2,1,3,0,3,3,2,6,5,2,5,3,0,3,0.0,0.6,0.0,0.6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37,2,3,4,3,2,3,4,3,3,1,17,3,2,3,0,1,0,4.25,0.0,0.3333333333333333,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
20,1,3,4,2,1,2,1,3,4,0,1,1,4,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
42,2,4,3,3,2,4,1,3,2,2,10,4,3,10,2,2,2,10.0,0.2,0.2,0.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
43,6,4,2,2,4,4,4,3,3,1,21,3,2,1,0,0,0,5.25,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
38,1,1,3,3,1,1,3,3,4,0,8,3,2,1,0,0,0,2.6666666666666665,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
43,9,5,4,3,2,3,3,3,2,1,10,3,3,8,7,4,7,3.3333333333333335,0.875,0.5,0.875,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
48,1,4,4,2,4,1,7,3,1,1,21,3,1,3,2,0,2,3.0,0.6666666666666666,0.0,0.6666666666666666,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
44,1,4,1,2,2,3,4,3,2,0,10,1,4,2,2,0,2,2.5,1.0,0.0,1.0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34,14,3,3,3,1,3,1,3,4,2,8,3,3,8,2,0,6,8.0,0.75,0.0,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,2,1,3,3,1,1,0,3,2,1,5,3,3,4,3,0,2,0.0,0.5,0.0,0.75,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
21,22,1,3,3,1,3,1,3,3,0,3,2,3,3,2,1,2,3.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
44,3,4,4,3,5,4,4,3,1,1,23,2,4,2,2,0,1,6.5,0.5,0.0,1.0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
22,6,1,1,3,1,3,0,4,4,0,3,3,3,2,2,2,2,0.0,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
33,8,4,3,3,2,3,0,3,4,0,6,3,3,5,0,1,2,0.0,0.4,0.2,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
32,9,4,1,3,2,4,1,3,4,1,6,2,2,6,4,0,5,6.0,0.8333333333333334,0.0,0.6666666666666666,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
30,3,3,3,3,1,3,1,4,3,1,1,2,3,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
53,1,1,4,3,2,1,7,4,4,0,18,2,4,14,7,7,9,2.5714285714285716,0.7142857142857143,0.5714285714285714,0.5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,1,5,2,3,1,4,1,3,4,1,10,4,2,10,9,7,8,10.0,0.8,0.8,0.9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
45,26,4,1,3,2,1,2,3,4,2,5,4,3,1,1,0,0,2.5,0.0,0.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
26,6,3,3,3,1,4,1,3,3,1,3,2,3,3,2,0,2,3.0,0.6666666666666666,0.0,0.6666666666666666,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
37,3,3,3,3,3,3,1,3,3,1,10,2,3,10,7,7,8,10.0,0.8,0.7,0.7,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
29,3,2,2,3,2,3,1,3,1,1,6,5,2,6,0,1,2,6.0,0.3333333333333333,0.16666666666666666,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,6,4,2,1,2,4,1,3,2,0,17,3,3,15,9,7,8,10.0,0.47058823529411764,0.6470588235294118,0.6470588235294118,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
33,6,3,3,3,2,4,3,4,3,1,15,2,1,13,9,4,7,5.0,0.5384615384615384,0.3076923076923077,0.8461538461538461,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
54,19,4,3,3,3,2,2,3,3,1,16,1,4,9,7,7,1,8.0,0.1111111111111111,0.7777777777777778,0.7777777777777778,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
36,9,2,2,2,2,2,2,3,3,1,13,2,3,3,2,0,2,6.5,0.6666666666666666,0.0,0.6666666666666666,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
27,3,4,1,2,1,4,0,3,4,0,5,1,3,4,2,1,1,0.0,0.25,0.25,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
20,10,1,4,3,1,3,1,3,4,0,1,5,3,1,0,1,1,1.0,1.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
33,3,3,1,3,1,1,1,3,1,0,10,3,3,10,8,7,7,10.0,0.7,0.9,0.8,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
35,3,3,3,2,1,3,1,3,3,2,1,3,3,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
23,4,3,1,4,1,1,2,3,1,1,5,3,4,3,2,0,2,2.5,0.6666666666666666,0.0,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
25,8,3,4,4,2,2,0,4,3,1,4,4,3,3,2,1,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
38,7,4,4,2,2,4,0,4,1,0,8,2,3,7,7,0,5,0.0,0.7142857142857143,0.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,1,4,2,1,1,4,1,3,4,1,10,5,3,10,7,2,8,10.0,0.8,0.2,0.7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
48,2,1,2,4,2,2,3,3,4,0,12,3,3,2,2,2,2,4.0,1.0,1.0,1.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
27,3,1,4,4,2,4,1,4,2,2,6,3,3,6,5,0,4,6.0,0.6666666666666666,0.0,0.8333333333333334,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37,10,2,4,4,1,4,3,3,1,0,4,2,3,1,0,0,0,1.3333333333333333,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
50,28,1,4,4,1,3,1,3,3,2,20,3,3,15,8,3,8,10.0,0.4,0.15,0.4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
34,9,3,4,2,3,2,1,3,2,0,9,3,4,8,7,7,7,9.0,0.875,0.875,0.875,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,3,2,1,3,2,3,7,3,1,0,4,3,3,2,2,2,0,0.4444444444444444,0.0,1.0,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
39,2,4,4,2,2,3,1,3,1,0,20,4,3,15,7,7,9,10.0,0.5,0.55,0.35,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,10,3,4,3,2,4,1,3,4,0,10,2,2,10,7,0,8,10.0,0.8,0.0,0.7,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
